image_id,filename,monument_category,source_title,source_url,image_url,width,height,timestamp,license,downloaded_at
qutub_minar_018,qutub_minar_018_65ef7ccc.jpg,Qutub Minar,File:A Potrait view of Qutub Minar.jpg,https://commons.wikimedia.org/wiki/File:A_Potrait_view_of_Qutub_Minar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Potrait_view_of_Qutub_Minar.jpg/1280px-A_Potrait_view_of_Qutub_Minar.jpg,3264,2448,2017-04-21T18:45:18Z,CC BY-SA 4.0,2026-02-28T00:44:30.419406
qutub_minar_019,qutub_minar_019_1fc15cc8.jpg,Qutub Minar,File:A Potrait view of Qutub Minar.jpg,https://commons.wikimedia.org/wiki/File:A_Potrait_view_of_Qutub_Minar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Potrait_view_of_Qutub_Minar.jpg/1280px-A_Potrait_view_of_Qutub_Minar.jpg,3264,2448,2017-04-21T18:45:18Z,CC BY-SA 4.0,2026-02-28T00:44:30.419406
qutub_minar_020,qutub_minar_020_945a750f.jpg,Qutub Minar,File:A Potrait view of Qutub Minar.jpg,https://commons.wikimedia.org/wiki/File:A_Potrait_view_of_Qutub_Minar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Potrait_view_of_Qutub_Minar.jpg/1280px-A_Potrait_view_of_Qutub_Minar.jpg,3264,2448,2017-04-21T18:45:18Z,CC BY-SA 4.0,2026-02-28T00:44:30.419406
qutub_minar_021,qutub_minar_021_e098b852.jpg,Qutub Minar,File:A Potrait view of Qutub Minar.jpg,https://commons.wikimedia.org/wiki/File:A_Potrait_view_of_Qutub_Minar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Potrait_view_of_Qutub_Minar.jpg/1280px-A_Potrait_view_of_Qutub_Minar.jpg,3264,2448,2017-04-21T18:45:18Z,CC BY-SA 4.0,2026-02-28T00:44:30.419406
qutub_minar_022,qutub_minar_022_826629a6.jpg,Qutub Minar,File:A Potrait view of Qutub Minar.jpg,https://commons.wikimedia.org/wiki/File:A_Potrait_view_of_Qutub_Minar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Potrait_view_of_Qutub_Minar.jpg/1280px-A_Potrait_view_of_Qutub_Minar.jpg,3264,2448,2017-04-21T18:45:18Z,CC BY-SA 4.0,2026-02-28T00:44:30.419406
red_fort_delhi_001,red_fort_delhi_001_4d1d7e9a.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_002,red_fort_delhi_002_bd14c630.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_003,red_fort_delhi_003_6505823e.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_004,red_fort_delhi_004_38355817.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_005,red_fort_delhi_005_152c582f.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_006,red_fort_delhi_006_78fd769a.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_007,red_fort_delhi_007_b79d6a89.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_008,red_fort_delhi_008_abe8fe95.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_009,red_fort_delhi_009_b82a7961.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_010,red_fort_delhi_010_a37f2acb.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_011,red_fort_delhi_011_0751d9fe.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_012,red_fort_delhi_012_d5cd484d.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_013,red_fort_delhi_013_46cde425.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,File:20191203 Bhadon Pavilion; Red Fort; Delhi 0519 6390 DxO.jpg,https://commons.wikimedia.org/wiki/File:20191203_Bhadon_Pavilion;_Red_Fort;_Delhi_0519_6390_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg/1280px-20191203_Bhadon_Pavilion%2C_Red_Fort%2C_Delhi_0519_6390_DxO.jpg,3680,2447,2020-02-05T16:44:09Z,CC BY-SA 4.0,2026-02-28T00:45:18.072261
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_011,hampi_monuments_011_c6aaac0a.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_012,hampi_monuments_012_bd59af74.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_013,hampi_monuments_013_8aa45a78.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_014,hampi_monuments_014_9ebbfa80.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_015,hampi_monuments_015_b33497e7.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_016,hampi_monuments_016_c7f8ecea.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_017,hampi_monuments_017_92bea5ae.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_018,hampi_monuments_018_143f9469.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_019,hampi_monuments_019_0a89a527.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
hampi_monuments_020,hampi_monuments_020_44ff4ef1.jpg,Hampi Monuments,File:Elephant Stable at Hampi Group of Monuments.jpg,https://commons.wikimedia.org/wiki/File:Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Elephant_Stable_at_Hampi_Group_of_Monuments.jpg/1280px-Elephant_Stable_at_Hampi_Group_of_Monuments.jpg,2592,1944,2016-09-28T10:49:05Z,CC BY-SA 4.0,2026-02-28T00:46:00.264488
ajanta_caves_001,ajanta_caves_001_b5db1804.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_002,ajanta_caves_002_d6db5589.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_003,ajanta_caves_003_72af77e7.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_004,ajanta_caves_004_ad9fd956.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_005,ajanta_caves_005_e09d966c.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_006,ajanta_caves_006_c34b5cc0.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_007,ajanta_caves_007_cb15bba3.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_008,ajanta_caves_008_c74a2d54.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_009,ajanta_caves_009_1e5143d3.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_010,ajanta_caves_010_ec6feb2e.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_011,ajanta_caves_011_24db9447.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
ajanta_caves_012,ajanta_caves_012_d695e627.jpg,Ajanta Caves,File:10 Ajanta Caves overview.jpg,https://commons.wikimedia.org/wiki/File:10_Ajanta_Caves_overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/10_Ajanta_Caves_overview.jpg/1280px-10_Ajanta_Caves_overview.jpg,3264,2448,2016-09-18T12:05:12Z,CC BY-SA 4.0,2026-02-28T00:46:43.112832
